<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.07.20	12:00:00	1707.93	1713.93	1707.77	1712.87	2060	0	2
2022.07.20	13:00:00	1712.87	1713.62	1706.90	1708.65	5169	0	0
2022.07.20	14:00:00	1708.70	1708.98	1706.30	1708.14	4206	0	0
2022.07.20	15:00:00	1708.14	1712.80	1707.25	1708.80	6558	0	0
2022.07.20	16:00:00	1708.83	1714.43	1707.75	1709.48	8814	0	0
2022.07.20	17:00:00	1709.48	1710.53	1706.75	1709.73	8091	0	0
2022.07.20	18:00:00	1709.73	1709.81	1706.30	1707.90	5612	0	0
2022.07.20	19:00:00	1707.91	1708.03	1701.23	1703.00	4376	0	0
2022.07.20	20:00:00	1703.00	1704.24	1699.99	1700.11	5737	0	1
2022.07.20	21:00:00	1700.10	1702.78	1699.67	1701.32	3819	0	0
2022.07.20	22:00:00	1701.32	1701.53	1695.63	1695.69	2732	0	0
2022.07.20	23:00:00	1695.69	1696.98	1692.46	1696.66	2331	0	2
2022.07.21	01:00:00	1696.77	1697.33	1695.68	1696.04	780	0	10
2022.07.21	02:00:00	1696.04	1696.04	1694.71	1695.45	976	0	10
2022.07.21	03:00:00	1695.45	1695.45	1691.96	1694.73	2571	0	1
2022.07.21	04:00:00	1694.66	1694.74	1690.04	1692.09	4792	0	0
2022.07.21	05:00:00	1692.11	1693.63	1690.87	1692.56	2617	0	4
2022.07.21	06:00:00	1692.56	1693.89	1691.19	1691.54	2438	0	3
2022.07.21	07:00:00	1691.52	1693.38	1690.88	1692.56	2127	0	4
2022.07.21	08:00:00	1692.56	1693.59	1691.77	1693.19	2695	0	4
2022.07.21	09:00:00	1693.18	1693.82	1688.75	1689.44	4432	0	5
2022.07.21	10:00:00	1689.44	1693.42	1684.87	1689.47	4996	0	3
2022.07.21	11:00:00	1689.50	1689.58	1685.03	1685.12	3964	0	4
2022.07.21	12:00:00	1685.12	1686.53	1682.34	1684.53	4129	0	0
2022.07.21	13:00:00	1684.53	1685.90	1681.09	1682.64	4486	0	0
2022.07.21	14:00:00	1682.66	1685.08	1680.81	1684.86	4503	0	0
2022.07.21	15:00:00	1684.84	1707.18	1683.90	1706.78	13183	0	0
2022.07.21	16:00:00	1706.78	1710.48	1693.20	1705.85	15939	0	0
2022.07.21	17:00:00	1705.88	1713.39	1703.81	1711.68	10852	0	0
2022.07.21	18:00:00	1711.69	1718.36	1709.47	1713.30	6568	0	0
2022.07.21	19:00:00	1713.30	1713.59	1710.46	1711.78	2315	0	0
2022.07.21	20:00:00	1711.78	1715.52	1711.00	1713.87	3758	0	0
2022.07.21	21:00:00	1713.87	1715.36	1713.55	1715.03	2456	0	0
2022.07.21	22:00:00	1715.03	1719.95	1714.20	1719.62	3283	0	0
2022.07.21	23:00:00	1719.60	1720.32	1718.72	1720.26	1996	0	0
2022.07.22	01:00:00	1718.18	1718.25	1717.07	1717.37	1201	0	1
2022.07.22	02:00:00	1717.37	1719.35	1717.33	1718.20	1951	0	1
2022.07.22	03:00:00	1718.13	1719.03	1716.99	1717.11	2850	0	1
2022.07.22	04:00:00	1717.09	1718.16	1715.83	1716.64	3465	0	0
2022.07.22	05:00:00	1716.64	1717.03	1713.70	1714.35	2624	0	0
2022.07.22	06:00:00	1714.36	1715.17	1712.87	1713.68	2122	0	2
2022.07.22	07:00:00	1713.66	1714.17	1713.09	1713.48	1450	0	0
2022.07.22	08:00:00	1713.51	1716.90	1713.21	1715.90	3399	0	0
2022.07.22	09:00:00	1715.94	1719.40	1715.76	1718.66	4526	0	3
2022.07.22	10:00:00	1718.65	1720.42	1715.03	1716.21	6790	0	0
2022.07.22	11:00:00	1716.21	1719.73	1715.95	1718.33	4999	0	0
2022.07.22	12:00:00	1718.33	1725.67	1717.73	1724.34	5329	0	0
2022.07.22	13:00:00	1724.34	1725.25	1721.49	1724.56	3568	0	0
2022.07.22	14:00:00	1724.38	1730.21	1722.00	1728.55	5615	0	0
2022.07.22	15:00:00	1728.55	1729.19	1723.25	1724.10	6562	0	0
2022.07.22	16:00:00	1724.10	1737.46	1722.13	1734.68	11195	0	0
2022.07.22	17:00:00	1734.68	1739.28	1729.49	1732.89	10637	0	0
2022.07.22	18:00:00	1732.78	1733.19	1728.82	1731.14	7374	0	1
2022.07.22	19:00:00	1731.14	1731.44	1728.77	1728.88	5075	0	0
2022.07.22	20:00:00	1729.02	1729.59	1725.77	1726.09	5122	0	1
2022.07.22	21:00:00	1726.12	1726.58	1720.37	1723.57	5610	0	1
2022.07.22	22:00:00	1723.63	1725.93	1721.64	1724.15	4019	0	6
2022.07.22	23:00:00	1724.15	1727.52	1723.43	1726.93	1372	0	10
2022.07.25	01:00:00	1726.07	1727.13	1725.46	1726.22	1797	0	7
2022.07.25	02:00:00	1726.16	1726.21	1724.32	1724.73	1563	0	10
2022.07.25	03:00:00	1724.73	1724.77	1720.59	1720.59	3816	0	8
2022.07.25	04:00:00	1720.60	1725.28	1719.92	1724.64	5649	0	6
2022.07.25	05:00:00	1724.66	1727.58	1723.95	1727.37	3990	0	10
2022.07.25	06:00:00	1727.31	1728.88	1726.52	1727.47	3350	0	7
2022.07.25	07:00:00	1727.44	1727.87	1725.86	1726.70	2346	0	5
2022.07.25	08:00:00	1726.59	1726.91	1723.78	1725.26	3710	0	4
2022.07.25	09:00:00	1725.26	1727.32	1724.02	1725.98	5159	0	3
2022.07.25	10:00:00	1725.95	1729.17	1725.06	1725.65	6319	0	0
2022.07.25	11:00:00	1725.69	1730.31	1725.35	1728.49	5766	0	0
2022.07.25	12:00:00	1728.49	1736.25	1728.29	1735.00	5810	0	0
2022.07.25	13:00:00	1735.00	1735.39	1729.76	1731.73	3734	0	0
2022.07.25	14:00:00	1731.74	1731.74	1725.90	1725.97	5405	0	0
2022.07.25	15:00:00	1725.95	1727.40	1724.14	1724.71	6758	0	0
2022.07.25	16:00:00	1724.72	1725.50	1719.17	1720.15	10000	0	0
2022.07.25	17:00:00	1720.16	1720.43	1714.74	1716.45	11111	0	0
2022.07.25	18:00:00	1716.49	1718.77	1715.26	1716.45	5916	0	0
2022.07.25	19:00:00	1716.47	1719.22	1715.51	1718.01	3428	0	0
2022.07.25	20:00:00	1718.01	1721.44	1717.62	1719.28	3235	0	0
2022.07.25	21:00:00	1719.31	1719.61	1716.20	1716.53	2548	0	0
2022.07.25	22:00:00	1716.61	1719.60	1716.43	1719.09	3346	0	0
2022.07.25	23:00:00	1719.09	1719.83	1718.16	1719.53	1681	0	0
2022.07.26	01:00:00	1719.01	1719.39	1718.05	1718.67	882	0	7
2022.07.26	02:00:00	1718.65	1719.35	1718.32	1719.01	1137	0	10
2022.07.26	03:00:00	1719.01	1722.05	1718.68	1721.38	3136	0	0
2022.07.26	04:00:00	1721.40	1728.19	1720.87	1727.04	5222	0	3
2022.07.26	05:00:00	1727.11	1727.75	1725.14	1725.41	3455	0	11
2022.07.26	06:00:00	1725.37	1726.17	1724.01	1724.05	2317	0	1
2022.07.26	07:00:00	1724.05	1724.22	1721.33	1721.63	2321	0	5
2022.07.26	08:00:00	1721.63	1723.42	1721.01	1721.40	2842	0	7
2022.07.26	09:00:00	1721.49	1726.62	1721.34	1725.10	3761	0	3
2022.07.26	10:00:00	1725.10	1727.81	1724.38	1724.76	5135	0	0
2022.07.26	11:00:00	1724.76	1725.78	1721.43	1722.69	4401	0	2
2022.07.26	12:00:00	1722.65	1724.42	1718.98	1720.08	4185	0	0
2022.07.26	13:00:00	1720.10	1720.87	1716.49	1718.51	4709	0	0
2022.07.26	14:00:00	1718.51	1719.34	1716.14	1717.80	4576	0	0
2022.07.26	15:00:00	1717.85	1720.96	1713.63	1719.23	6499	0	0
2022.07.26	16:00:00	1719.27	1721.92	1716.49	1720.15	9244	0	0
2022.07.26	17:00:00	1720.06	1721.79	1714.40	1719.09	8950	0	0
2022.07.26	18:00:00	1719.16	1720.57	1715.83	1716.98	5450	0	0
2022.07.26	19:00:00	1717.08	1719.37	1716.60	1719.14	4310	0	2
2022.07.26	20:00:00	1719.13	1720.21	1716.90	1717.36	3686	0	0
2022.07.26	21:00:00	1717.38	1719.01	1716.33	1717.09	3076	0	0
2022.07.26	22:00:00	1717.17	1717.97	1716.71	1717.61	2640	0	2
2022.07.26	23:00:00	1717.62	1717.71	1716.88	1717.24	1369	0	2
2022.07.27	01:00:00	1717.53	1718.51	1717.46	1718.21	1112	0	10
2022.07.27	02:00:00	1718.21	1718.60	1717.39	1717.98	1145	0	9
2022.07.27	03:00:00	1717.99	1720.10	1717.92	1719.00	2564	0	7
2022.07.27	04:00:00	1719.00	1719.77	1715.92	1717.10	4363	0	1
2022.07.27	05:00:00	1717.11	1717.73	1715.78	1715.92	2808	0	4
2022.07.27	06:00:00	1715.92	1718.14	1715.82	1716.74	2176	0	4
2022.07.27	07:00:00	1716.77	1717.24	1713.64	1714.99	1992	0	0
2022.07.27	08:00:00	1714.96	1719.83	1714.46	1718.99	2931	0	0
2022.07.27	09:00:00	1718.99	1720.23	1718.19	1719.10	4219	0	0
2022.07.27	10:00:00	1719.12	1721.92	1717.87	1719.75	4526	0	0
2022.07.27	11:00:00	1719.79	1725.19	1719.67	1723.50	4720	0	0
2022.07.27	12:00:00	1723.47	1724.36	1721.28	1722.22	3719	0	0
2022.07.27	13:00:00	1722.21	1723.94	1719.90	1720.02	3016	0	0
2022.07.27	14:00:00	1719.95	1722.60	1719.87	1720.65	3351	0	0
2022.07.27	15:00:00	1720.64	1723.21	1717.84	1718.15	6132	0	0
2022.07.27	16:00:00	1718.15	1718.92	1711.49	1714.76	8126	0	0
2022.07.27	17:00:00	1714.86	1717.34	1712.89	1716.98	6516	0	0
2022.07.27	18:00:00	1716.98	1720.32	1716.52	1718.82	4633	0	0
2022.07.27	19:00:00	1718.81	1721.32	1718.46	1720.76	3404	0	0
2022.07.27	20:00:00	1720.75	1722.93	1720.46	1721.58	3722	0	0
2022.07.27	21:00:00	1721.53	1738.29	1719.13	1734.85	14418	0	0
2022.07.27	22:00:00	1734.89	1740.29	1733.42	1734.48	8140	0	0
2022.07.27	23:00:00	1734.47	1735.89	1733.15	1734.77	2313	0	3
2022.07.28	01:00:00	1734.35	1735.73	1734.19	1735.53	1180	0	0
2022.07.28	02:00:00	1735.56	1739.90	1735.55	1738.82	2294	0	4
2022.07.28	03:00:00	1738.82	1739.90	1736.44	1736.62	3319	0	7
2022.07.28	04:00:00	1736.68	1741.70	1735.41	1738.15	6414	0	7
2022.07.28	05:00:00	1738.18	1738.45	1734.03	1737.87	4094	0	5
2022.07.28	06:00:00	1737.87	1739.22	1736.24	1736.96	2936	0	0
2022.07.28	07:00:00	1737.04	1737.41	1735.50	1736.36	2641	0	0
2022.07.28	08:00:00	1736.36	1738.85	1735.42	1738.74	2752	0	0
2022.07.28	09:00:00	1738.74	1741.82	1738.14	1741.42	4879	0	0
2022.07.28	10:00:00	1741.41	1744.70	1739.56	1744.24	6069	0	0
2022.07.28	11:00:00	1744.21	1748.50	1743.28	1745.70	6068	0	0
2022.07.28	12:00:00	1745.70	1747.04	1741.01	1741.30	4740	0	0
2022.07.28	13:00:00	1741.32	1742.86	1738.01	1740.28	4735	0	0
2022.07.28	14:00:00	1740.28	1741.01	1737.78	1740.34	4885	0	0
2022.07.28	15:00:00	1740.35	1749.87	1736.06	1744.68	11388	0	0
2022.07.28	16:00:00	1744.68	1754.85	1741.05	1751.28	15293	0	0
2022.07.28	17:00:00	1751.33	1755.76	1747.73	1755.13	11069	0	0
2022.07.28	18:00:00	1755.13	1756.84	1752.10	1753.03	8579	0	0
2022.07.28	19:00:00	1753.08	1755.30	1750.59	1753.98	6342	0	0
2022.07.28	20:00:00	1753.99	1755.36	1750.80	1752.70	4765	0	1
2022.07.28	21:00:00	1752.70	1753.48	1750.36	1753.44	3035	0	0
2022.07.28	22:00:00	1753.42	1755.57	1753.17	1755.32	3627	0	0
2022.07.28	23:00:00	1755.31	1757.11	1754.80	1756.40	1947	0	0
2022.07.29	01:00:00	1755.32	1755.65	1754.21	1755.19	1389	0	7
2022.07.29	02:00:00	1755.29	1755.57	1754.32	1754.90	1609	0	1
2022.07.29	03:00:00	1754.94	1756.24	1753.86	1755.83	3693	0	2
2022.07.29	04:00:00	1755.81	1756.04	1752.58	1753.49	4541	0	3
2022.07.29	05:00:00	1753.49	1755.39	1753.33	1755.37	3204	0	3
2022.07.29	06:00:00	1755.38	1763.86	1755.24	1762.90	5330	0	1
2022.07.29	07:00:00	1762.91	1763.61	1760.61	1761.41	3165	0	4
2022.07.29	08:00:00	1761.41	1765.09	1761.04	1763.50	4318	0	4
2022.07.29	09:00:00	1763.56	1767.90	1763.06	1766.76	5729	0	2
2022.07.29	10:00:00	1766.67	1767.60	1764.11	1766.48	6092	0	2
2022.07.29	11:00:00	1766.48	1766.48	1761.92	1763.83	5312	0	0
2022.07.29	12:00:00	1763.80	1764.42	1756.38	1760.19	5316	0	0
2022.07.29	13:00:00	1760.17	1763.34	1759.65	1762.58	4639	0	0
2022.07.29	14:00:00	1762.57	1762.57	1758.78	1761.21	4892	0	0
2022.07.29	15:00:00	1761.20	1761.84	1755.75	1757.32	9815	0	0
2022.07.29	16:00:00	1757.30	1759.49	1752.80	1754.02	11682	0	0
2022.07.29	17:00:00	1753.98	1763.40	1751.93	1762.88	11535	0	0
2022.07.29	18:00:00	1762.88	1767.13	1762.09	1765.85	9219	0	0
2022.07.29	19:00:00	1765.86	1766.70	1761.82	1763.51	5253	0	1
2022.07.29	20:00:00	1763.52	1766.45	1762.34	1765.44	4231	0	0
2022.07.29	21:00:00	1765.44	1766.57	1763.77	1763.82	3479	0	0
2022.07.29	22:00:00	1763.88	1765.14	1760.90	1761.05	4221	0	0
2022.07.29	23:00:00	1761.86	1766.22	1761.49	1766.02	1929	0	0
2022.08.01	01:00:00	1765.19	1765.44	1763.09	1763.36	1531	0	10
2022.08.01	02:00:00	1763.37	1763.52	1760.94	1762.20	1447	0	0
2022.08.01	03:00:00	1762.22	1764.17	1760.60	1762.79	3320	0	10
2022.08.01	04:00:00	1762.79	1765.83	1761.15	1763.49	6637	0	1
2022.08.01	05:00:00	1763.49	1765.60	1763.36	1764.66	3771	0	0
2022.08.01	06:00:00	1764.68	1765.00	1761.33	1762.09	3585	0	5
2022.08.01	07:00:00	1762.07	1762.48	1759.66	1760.32	2614	0	8
2022.08.01	08:00:00	1760.29	1761.06	1758.34	1758.98	3463	0	7
2022.08.01	09:00:00	1758.98	1764.82	1758.93	1763.20	4931	0	5
2022.08.01	10:00:00	1763.20	1767.39	1762.75	1764.42	5290	0	0
2022.08.01	11:00:00	1764.54	1767.17	1762.28	1765.51	4615	0	2
2022.08.01	12:00:00	1765.51	1773.59	1764.76	1773.47	5517	0	0
2022.08.01	13:00:00	1773.62	1774.93	1771.01	1771.34	4752	0	0
2022.08.01	14:00:00	1771.31	1773.42	1771.24	1772.67	4330	0	2
2022.08.01	15:00:00	1772.67	1775.20	1765.73	1769.40	7040	0	0
2022.08.01	16:00:00	1769.41	1774.74	1768.44	1773.56	10275	0	0
2022.08.01	17:00:00	1773.63	1773.63	1766.24	1768.27	12543	0	0
2022.08.01	18:00:00	1768.27	1769.81	1764.19	1768.84	8151	0	0
2022.08.01	19:00:00	1768.76	1773.40	1768.05	1773.02	5286	0	1
2022.08.01	20:00:00	1773.02	1773.02	1768.75	1769.00	4126	0	1
2022.08.01	21:00:00	1769.08	1769.79	1766.54	1769.25	3126	0	0
2022.08.01	22:00:00	1769.25	1771.78	1768.76	1770.94	3055	0	0
2022.08.01	23:00:00	1770.92	1772.56	1770.82	1772.06	1494	0	0
2022.08.02	01:00:00	1771.82	1772.25	1771.06	1771.75	907	0	10
2022.08.02	02:00:00	1771.75	1772.34	1771.35	1772.26	1139	0	0
2022.08.02	03:00:00	1772.26	1780.55	1770.86	1780.36	4965	0	4
2022.08.02	04:00:00	1780.39	1780.39	1776.12	1777.51	5634	0	2
2022.08.02	05:00:00	1777.45	1778.67	1773.98	1775.69	3848	0	0
2022.08.02	06:00:00	1775.68	1775.68	1772.88	1774.65	3056	0	1
2022.08.02	07:00:00	1774.64	1774.80	1772.80	1772.99	2395	0	0
2022.08.02	08:00:00	1772.99	1774.62	1771.40	1772.50	3479	0	0
2022.08.02	09:00:00	1772.47	1776.13	1771.77	1774.41	5004	0	0
2022.08.02	10:00:00	1774.46	1775.04	1768.93	1772.22	6027	0	0
2022.08.02	11:00:00	1772.16	1774.28	1770.41	1773.38	4866	0	0
2022.08.02	12:00:00	1773.28	1775.09	1772.61	1774.63	4019	0	0
2022.08.02	13:00:00	1774.63	1776.36	1773.40	1773.71	3594	0	2
2022.08.02	14:00:00	1773.71	1779.75	1773.46	1778.61	4807	0	0
2022.08.02	15:00:00	1778.61	1788.03	1777.99	1785.02	7512	0	0
2022.08.02	16:00:00	1785.02	1785.64	1774.61	1780.47	12844	0	0
2022.08.02	17:00:00	1780.51	1786.12	1775.80	1776.79	13351	0	0
2022.08.02	18:00:00	1776.78	1782.15	1775.48	1778.09	7843	0	0
2022.08.02	19:00:00	1778.09	1778.45	1773.19	1776.17	6916	0	0
2022.08.02	20:00:00	1776.16	1777.12	1770.20	1770.32	5737	0	0
2022.08.02	21:00:00	1770.42	1770.42	1765.44	1766.37	5693	0	0
2022.08.02	22:00:00	1766.39	1767.47	1760.47	1760.61	5603	0	0
2022.08.02	23:00:00	1760.60	1763.62	1760.54	1761.41	2625	0	0
2022.08.03	01:00:00	1762.01	1762.13	1756.30	1759.71	1247	0	6
2022.08.03	02:00:00	1759.71	1759.77	1754.97	1756.74	1920	0	0
2022.08.03	03:00:00	1756.71	1759.55	1755.75	1756.65	2914	0	8
2022.08.03	04:00:00	1756.60	1764.96	1755.47	1764.73	5643	0	3
2022.08.03	05:00:00	1764.73	1767.17	1763.69	1765.29	3229	0	0
2022.08.03	06:00:00	1765.26	1769.35	1765.21	1768.88	2817	0	2
2022.08.03	07:00:00	1768.88	1769.92	1767.85	1768.87	2873	0	1
2022.08.03	08:00:00	1768.90	1770.61	1767.06	1769.53	3304	0	0
2022.08.03	09:00:00	1769.53	1769.53	1766.95	1767.81	4233	0	0
2022.08.03	10:00:00	1767.94	1769.75	1764.97	1766.14	4528	0	0
2022.08.03	11:00:00	1766.23	1768.33	1764.14	1765.12	3506	0	0
2022.08.03	12:00:00	1765.12	1766.86	1764.87	1765.78	3148	0	0
2022.08.03	13:00:00	1765.78	1766.35	1760.28	1763.32	4220	0	0
2022.08.03	14:00:00	1763.23	1767.30	1763.21	1765.53	3919	0	0
2022.08.03	15:00:00	1765.53	1772.43	1762.97	1771.91	6727	0	0
2022.08.03	16:00:00	1771.89	1772.81	1764.62	1766.84	7446	0	0
2022.08.03	17:00:00	1766.85	1766.85	1754.31	1757.40	12380	0	0
2022.08.03	18:00:00	1757.40	1759.95	1756.59	1758.44	5831	0	0
2022.08.03	19:00:00	1758.45	1761.55	1757.46	1759.40	4151	0	0
2022.08.03	20:00:00	1759.41	1762.39	1758.90	1762.03	3023	0	0
2022.08.03	21:00:00	1762.03	1763.54	1760.30	1762.43	1679	0	0
2022.08.03	22:00:00	1762.43	1766.25	1762.23	1765.31	2112	0	0
2022.08.03	23:00:00	1765.23	1766.06	1764.71	1765.94	832	0	1
2022.08.04	01:00:00	1765.45	1765.45	1763.15	1763.40	1029	0	0
2022.08.04	02:00:00	1763.27	1764.47	1763.27	1763.67	1125	0	1
2022.08.04	03:00:00	1763.67	1767.49	1763.28	1767.41	1625	0	4
2022.08.04	04:00:00	1767.34	1769.58	1766.03	1768.09	2716	0	4
2022.08.04	05:00:00	1768.10	1769.34	1766.88	1769.29	1664	0	0
2022.08.04	06:00:00	1769.29	1771.50	1769.24	1770.69	1507	0	0
2022.08.04	07:00:00	1770.69	1771.95	1770.19	1770.99	1087	0	5
2022.08.04	08:00:00	1770.99	1774.60	1769.40	1769.83	2038	0	3
2022.08.04	09:00:00	1769.79	1772.66	1769.09	1771.71	3065	0	0
2022.08.04	10:00:00	1771.71	1774.82	1771.14	1773.11	2710	0	0
2022.08.04	11:00:00	1773.01	1776.99	1772.81	1776.39	2627	0	0
2022.08.04	12:00:00	1776.40	1780.17	1776.11	1779.72	2804	0	0
2022.08.04	13:00:00	1779.73	1783.09	1778.30	1781.72	2960	0	0
2022.08.04	14:00:00	1781.62	1786.25	1780.64	1785.69	4421	0	0
2022.08.04	15:00:00	1785.69	1788.60	1780.74	1780.82	6238	0	0
2022.08.04	16:00:00	1780.74	1784.11	1774.27	1783.47	9160	0	0
2022.08.04	17:00:00	1783.47	1787.72	1782.13	1785.84	10566	0	12
2022.08.04	18:00:00	1785.84	1790.28	1785.30	1787.77	6977	0	12
2022.08.04	19:00:00	1787.78	1791.46	1787.14	1790.46	4803	0	12
2022.08.04	20:00:00	1790.46	1792.84	1789.37	1791.86	3555	0	12
2022.08.04	21:00:00	1791.86	1794.92	1791.10	1794.63	2841	0	12
2022.08.04	22:00:00	1794.70	1794.83	1791.97	1793.62	2763	0	12
2022.08.04	23:00:00	1793.55	1793.68	1790.79	1791.15	1953	0	12
2022.08.05	01:00:00	1790.72	1790.99	1789.75	1790.99	1013	0	8
2022.08.05	02:00:00	1791.06	1793.64	1791.06	1793.42	1495	0	8
2022.08.05	03:00:00	1793.42	1794.86	1791.87	1793.86	3130	0	11
2022.08.05	04:00:00	1793.90	1794.80	1788.67	1790.01	4922	0	12
2022.08.05	05:00:00	1790.04	1791.33	1788.80	1790.96	3517	0	12
2022.08.05	06:00:00	1790.92	1793.14	1790.88	1792.15	2586	0	13
2022.08.05	07:00:00	1792.15	1792.93	1791.11	1791.81	1668	0	12
2022.08.05	08:00:00	1791.79	1792.75	1789.92	1791.39	3073	0	12
2022.08.05	09:00:00	1791.39	1792.35	1788.54	1790.78	4097	0	12
2022.08.05	10:00:00	1790.78	1792.37	1788.66	1790.48	5077	0	12
2022.08.05	11:00:00	1790.48	1790.71	1785.50	1787.34	4963	0	12
2022.08.05	12:00:00	1787.34	1788.08	1785.34	1786.56	3797	0	12
2022.08.05	13:00:00	1786.56	1786.81	1783.88	1785.18	3884	0	12
2022.08.05	14:00:00	1785.15	1788.46	1783.93	1787.85	4436	0	12
2022.08.05	15:00:00	1787.85	1789.21	1767.44	1768.96	13251	0	11
2022.08.05	16:00:00	1768.96	1775.09	1764.95	1774.94	16346	0	11
2022.08.05	17:00:00	1774.95	1779.08	1773.25	1777.93	12497	0	12
2022.08.05	18:00:00	1777.93	1777.98	1772.78	1773.69	7446	0	12
2022.08.05	19:00:00	1773.68	1775.25	1771.57	1774.27	5678	0	11
2022.08.05	20:00:00	1774.28	1776.07	1773.37	1775.05	4019	0	12
2022.08.05	21:00:00	1775.06	1775.92	1772.37	1772.63	2715	0	12
2022.08.05	22:00:00	1772.59	1775.40	1771.90	1773.51	3056	0	12
2022.08.05	23:00:00	1773.51	1775.31	1772.99	1775.31	1263	0	12
2022.08.08	01:00:00	1773.53	1775.05	1772.77	1773.77	1725	0	12
2022.08.08	02:00:00	1773.81	1774.94	1773.77	1774.58	1430	0	12
2022.08.08	03:00:00	1774.58	1774.58	1771.16	1774.22	3120	0	12
2022.08.08	04:00:00	1774.24	1775.40	1773.56	1774.95	3651	0	16
2022.08.08	05:00:00	1774.99	1775.14	1773.54	1773.59	3082	0	16
2022.08.08	06:00:00	1773.56	1773.60	1771.88	1773.33	2408	0	16
2022.08.08	07:00:00	1773.32	1773.59	1771.50	1771.97	1787	0	16
2022.08.08	08:00:00	1771.97	1776.35	1771.17	1775.08	2835	0	16
2022.08.08	09:00:00	1775.08	1775.23	1773.24	1774.88	4011	0	16
2022.08.08	10:00:00	1774.88	1779.12	1774.48	1777.73	4856	0	16
2022.08.08	11:00:00	1777.71	1777.71	1772.53	1773.96	4076	0	16
2022.08.08	12:00:00	1773.96	1777.60	1772.90	1777.60	3542	0	16
2022.08.08	13:00:00	1777.60	1780.03	1776.40	1779.92	3951	0	15
2022.08.08	14:00:00	1779.91	1783.22	1779.79	1782.89	4487	0	16
2022.08.08	15:00:00	1782.89	1786.53	1781.38	1781.89	6435	0	15
2022.08.08	16:00:00	1781.90	1784.83	1780.67	1784.67	9020	0	16
2022.08.08	17:00:00	1784.66	1789.67	1782.96	1787.46	8489	0	14
2022.08.08	18:00:00	1787.55	1789.98	1786.17	1787.17	6333	0	15
2022.08.08	19:00:00	1787.17	1788.21	1785.67	1787.65	4311	0	15
2022.08.08	20:00:00	1787.65	1789.13	1787.05	1787.66	3201	0	15
2022.08.08	21:00:00	1787.68	1789.34	1786.42	1787.35	2753	0	16
2022.08.08	22:00:00	1787.35	1788.72	1786.99	1788.51	2357	0	16
2022.08.08	23:00:00	1788.51	1789.52	1788.22	1789.51	1286	0	16
2022.08.09	01:00:00	1788.67	1788.93	1787.98	1788.25	666	0	12
2022.08.09	02:00:00	1788.25	1790.65	1787.83	1789.24	1605	0	12
2022.08.09	03:00:00	1789.24	1790.07	1787.81	1789.03	2930	0	12
2022.08.09	04:00:00	1789.10	1790.03	1783.89	1783.93	4166	0	16
2022.08.09	05:00:00	1783.89	1785.31	1783.20	1785.24	2892	0	16
2022.08.09	06:00:00	1785.25	1787.69	1785.15	1785.71	2455	0	16
2022.08.09	07:00:00	1785.70	1786.60	1785.25	1786.09	1346	0	16
2022.08.09	08:00:00	1786.08	1788.71	1785.29	1788.58	1956	0	16
2022.08.09	09:00:00	1788.55	1789.16	1784.49	1785.62	3012	0	16
2022.08.09	10:00:00	1785.65	1787.62	1783.54	1787.04	3815	0	15
2022.08.09	11:00:00	1787.04	1793.39	1786.40	1790.37	5069	0	16
2022.08.09	12:00:00	1790.37	1792.16	1788.26	1790.95	4146	0	16
2022.08.09	13:00:00	1790.93	1794.68	1790.26	1791.07	4156	0	13
2022.08.09	14:00:00	1791.05	1792.59	1789.42	1789.42	3603	0	16
2022.08.09	15:00:00	1789.43	1794.06	1788.00	1793.90	6769	0	15
2022.08.09	16:00:00	1793.96	1800.42	1792.56	1797.65	9446	0	14
2022.08.09	17:00:00	1797.49	1797.98	1790.40	1791.06	8322	0	15
2022.08.09	18:00:00	1791.05	1796.16	1790.15	1796.16	5533	0	15
2022.08.09	19:00:00	1796.17	1798.29	1794.85	1795.24	3946	0	15
2022.08.09	20:00:00	1795.24	1796.52	1793.80	1794.34	3312	0	15
2022.08.09	21:00:00	1794.39	1795.40	1793.31	1794.40	2328	0	16
2022.08.09	22:00:00	1794.40	1796.02	1793.97	1793.99	2153	0	16
2022.08.09	23:00:00	1793.97	1794.98	1793.53	1794.15	1312	0	16
2022.08.10	01:00:00	1794.08	1794.44	1793.47	1793.66	571	0	12
2022.08.10	02:00:00	1793.66	1794.50	1793.12	1794.10	933	0	12
2022.08.10	03:00:00	1794.10	1794.17	1791.77	1792.71	2001	0	12
2022.08.10	04:00:00	1792.71	1793.21	1791.15	1792.85	3092	0	16
2022.08.10	05:00:00	1792.81	1794.58	1792.53	1793.72	2631	0	16
2022.08.10	06:00:00	1793.73	1794.05	1790.94	1791.22	2115	0	16
2022.08.10	07:00:00	1791.21	1791.46	1789.90	1790.36	1127	0	16
2022.08.10	08:00:00	1790.36	1790.36	1788.24	1788.32	2497	0	16
2022.08.10	09:00:00	1788.32	1789.50	1787.59	1788.95	3186	0	16
2022.08.10	10:00:00	1788.94	1791.79	1788.64	1790.45	4181	0	16
2022.08.10	11:00:00	1790.48	1793.05	1788.60	1792.35	4683	0	16
2022.08.10	12:00:00	1792.35	1795.05	1791.66	1794.20	3438	0	16
2022.08.10	13:00:00	1794.20	1795.26	1790.47	1790.87	3594	0	15
2022.08.10	14:00:00	1790.86	1792.95	1789.19	1792.33	4401	0	16
